id,sex,age,age_cat,juv_fel_count,juv_misd_count,juv_other_count,priors_count,c_charge_degree,c_charge_desc,is_violent_recid,race,days_b_screening_arrest
2624,Male,47,Greater than 45,0,0,0,0,F,Possession of Cocaine,1,African-American,0
2625,Male,51,Greater than 45,0,0,0,3,M,Disorderly Conduct,0,African-American,-86
2630,Male,29,25 - 45,0,0,0,3,F,Burglary Unoccupied Dwelling,0,African-American,-1
2632,Male,48,Greater than 45,0,0,0,3,F,arrest case no charge,0,African-American,0
2634,Male,25,25 - 45,0,0,0,5,F,arrest case no charge,1,African-American,-1
2637,Male,29,25 - 45,0,0,0,5,F,Felony Battery (Dom Strang),1,African-American,-1
2638,Male,20,Less than 25,0,0,0,0,M,Battery,0,African-American,-2
2639,Male,29,25 - 45,0,0,0,0,M,Driving Under The Influence,0,African-American,0
2641,Male,29,25 - 45,0,0,0,0,M,Battery,0,African-American,-1
2642,Male,20,Less than 25,0,0,0,0,F,arrest case no charge,1,African-American,-12
2643,Male,29,25 - 45,0,0,0,0,F,Possession of Cocaine,0,African-American,0
2645,Female,47,Greater than 45,0,0,0,5,F,arrest case no charge,0,African-American,-87
2649,Male,56,Greater than 45,0,0,0,0,F,arrest case no charge,0,African-American,-1
2650,Female,38,25 - 45,0,0,0,0,F,Grand Theft in the 1st Degree,0,African-American,0
2651,Male,55,Greater than 45,0,0,0,0,M,Battery,0,African-American,0
2652,Male,25,25 - 45,0,0,0,0,F,arrest case no charge,0,African-American,118
2654,Male,25,25 - 45,0,0,0,0,M,Aggravated Assault W/Dead Weap,0,African-American,-23
2655,Male,20,Less than 25,0,0,0,0,F,Grand Theft in the 3rd Degree,0,African-American,-1
2656,Male,52,Greater than 45,0,0,0,0,F,Battery,0,African-American,-1
2657,Male,47,Greater than 45,0,0,0,0,M,Battery,0,African-American,
2658,Male,25,25 - 45,0,0,0,0,F,Grand Theft in the 3rd Degree,0,African-American,-2
2662,Male,25,Less than 25,0,0,0,0,F,Burglary Unoccupied Dwelling,0,African-American,203
2664,Male,25,25 - 45,0,0,0,0,M,arrest case no charge,1,African-American,-1
2667,Male,20,Less than 25,0,0,0,0,F,arrest case no charge,0,African-American,-3
2668,Male,30,25 - 45,0,0,0,0,F,Aggrav Battery w/Deadly Weapon,0,African-American,0
2669,Male,56,Greater than 45,0,0,0,3,M,Battery,0,African-American,
2672,Male,29,25 - 45,0,0,0,0,M,Aggravated Assault W/dead Weap,1,African-American,-1
2673,Male,25,Less than 25,0,0,0,0,F,Aggravated Assault W/Dead Weap,1,African-American,-1
2676,Male,29,25 - 45,0,0,0,0,F,Escape,1,African-American,-27
2677,Male,20,Less than 25,0,0,0,0,F,arrest case no charge,0,African-American,-1
2678,Male,20,Less than 25,0,0,0,0,M,Battery,0,African-American,-1
2679,Female,38,25 - 45,0,0,0,0,M,Battery,0,African-American,-1
2680,Male,29,25 - 45,0,0,0,0,F,Felony Batt(Great Bodily Harm),0,African-American,-1
2681,Male,38,25 - 45,0,0,0,0,F,arrest case no charge,0,African-American,0
2682,Male,25,Greater than 45,0,0,0,0,M,arrest case no charge,0,African-American,-1
2683,Male,42,Greater than 45,0,0,0,0,M,Battery,0,African-American,-1
2685,Female,20,Less than 25,0,0,0,0,F,Grand Theft in the 3rd Degree,0,African-American,-2
2686,Female,25,25 - 45,0,0,0,0,M,Disorderly Conduct,0,African-American,-100
2687,Male,48,Less than 25,0,0,0,0,M,Battery,0,African-American,0
2688,Male,33,25 - 45,0,0,0,0,F,Battery,1,African-American,-1
2689,Female,29,25 - 45,0,0,0,0,M,Battery,0,African-American,-1
2691,Male,51,Greater than 45,0,0,0,0,M,DUI Level 0.15 Or Minor In Veh,0,African-American,0
2696,Male,33,25 - 45,0,0,0,0,F,Felony Driving While Lic Suspd,0,African-American,-1
2697,Male,47,Greater than 45,0,0,0,7,M,Viol Injunct Domestic Violence,0,African-American,-210
2700,Male,20,Greater than 45,0,0,0,0,F,Grand Theft in the 3rd Degree,0,African-American,-1
2703,Male,47,Greater than 45,0,0,0,0,F,Crim Use of Personal ID Info,0,African-American,0
2706,Female,29,25 - 45,0,0,0,0,F,Uttering a Forged Instrument,0,African-American,-43
2707,Male,33,25 - 45,0,0,0,3,F,Grand Theft in the 3rd Degree,0,Caucasian,-126
2708,Male,29,25 - 45,0,0,0,0,M,arrest case no charge,0,African-American,-1
2713,Male,38,25 - 45,0,0,0,3,M,Battery,0,Caucasian,0
2714,Male,42,Greater than 45,0,0,0,0,M,Battery,0,Hispanic,-1
2720,Male,38,25 - 45,0,0,0,0,M,Aggrav Battery w/Deadly Weapon,0,Hispanic,-1
2721,Male,25,25 - 45,1,0,0,14,F,arrest case no charge,1,African-American,-1
2722,Male,33,25 - 45,0,0,0,7,F,Aggravated Assault W/Dead Weap,0,African-American,-1
2728,Male,25,Less than 25,0,0,0,0,F,Battery,0,African-American,-1
2730,Male,20,Less than 25,0,0,0,0,F,Grand Theft (Motor Vehicle),1,African-American,34
2731,Male,29,25 - 45,0,0,0,0,F,Grand Theft in the 3rd Degree,0,African-American,-1
2733,Male,60,Greater than 45,0,0,0,0,F,Felony Battery (Dom Strang),0,African-American,
2735,Male,29,25 - 45,0,0,0,6,F,Battery,1,African-American,0
2737,Male,25,25 - 45,0,0,0,4,M,arrest case no charge,1,African-American,-1
2738,Male,29,25 - 45,0,0,0,0,M,Battery,0,African-American,-1
2745,Male,25,25 - 45,0,0,0,0,F,Burglary Conveyance Assault/Bat,0,African-American,0
2748,Male,39,25 - 45,0,0,0,0,M,Battery,0,African-American,-1
2749,Male,38,25 - 45,0,0,0,3,M,Driving License Suspended,0,African-American,-1
2750,Male,38,Greater than 45,0,0,0,0,F,Grand Theft in the 3rd Degree,0,African-American,-1
2751,Female,42,Greater than 45,0,0,0,0,F,Grand Theft in the 3rd Degree,0,Hispanic,-1
2752,Male,48,25 - 45,0,0,0,0,M,Battery,0,Caucasian,-1
2754,Female,29,25 - 45,0,0,0,0,M,Battery,0,African-American,-1
2758,Male,25,Greater than 45,0,0,0,0,F,arrest case no charge,0,African-American,-1
2759,Male,29,25 - 45,0,0,0,3,M,Aggrav Battery w/Deadly Weapon,0,African-American,0
2760,Male,33,25 - 45,0,0,0,0,M,Driving While License Revoked,0,African-American,-1
2764,Male,34,25 - 45,0,0,0,0,M,Grand Theft in the 3rd Degree,0,African-American,0
2765,Female,25,25 - 45,0,0,0,0,M,Battery,0,African-American,0
2770,Female,20,25 - 45,0,0,0,0,F,Grand Theft in the 3rd Degree,0,African-American,-1
2771,Male,33,25 - 45,0,0,0,0,M,Battery,0,African-American,-1
2776,Male,38,25 - 45,0,0,0,5,M,Battery,0,African-American,-1
2777,Male,25,25 - 45,0,0,0,0,M,Battery,0,African-American,0
2779,Female,48,25 - 45,0,0,0,0,F,Driving License Suspended,0,African-American,
2780,Male,52,Greater than 45,0,0,0,0,M,Battery,0,African-American,-1
2782,Male,42,25 - 45,0,0,0,8,M,Battery,1,African-American,-17
2786,Male,29,25 - 45,0,0,0,0,M,Battery,0,African-American,0
2788,Male,48,Greater than 45,0,0,0,0,F,Agg Battery Grt/Bod/Harm,0,Caucasian,-1
2789,Male,20,Less than 25,0,0,0,0,M,Battery,1,African-American,657
2790,Male,38,25 - 45,0,0,0,0,M,DUI Property Damage/Injury,0,African-American,-1
2792,Male,29,25 - 45,0,0,0,0,M,Battery,0,African-American,0
2793,Male,29,25 - 45,0,0,0,6,F,"Poss3,4 Methylenedioxymethcath",0,African-American,0
2800,Male,25,Less than 25,0,0,0,0,M,arrest case no charge,0,African-American,-1
2802,Male,38,25 - 45,0,0,0,0,M,Battery,0,African-American,0
2805,Male,47,Greater than 45,0,0,0,0,F,arrest case no charge,0,African-American,-44
2807,Male,25,Less than 25,0,0,0,7,F,Carrying Concealed Firearm,1,African-American,-15
2808,Male,29,25 - 45,0,0,0,0,F,arrest case no charge,0,African-American,309
2809,Male,25,Less than 25,0,0,0,0,F,Pos Cannabis W/Intent Sel/Del,0,African-American,-1
2813,Male,25,25 - 45,0,0,0,3,M,Possession of Cocaine,1,African-American,-85
2817,Male,25,25 - 45,0,0,0,0,F,arrest case no charge,0,African-American,-1
2820,Male,56,Greater than 45,0,0,0,0,M,Battery,0,African-American,-1
2821,Male,33,25 - 45,0,0,0,0,F,Possession of Cocaine,0,African-American,0
2828,Female,20,25 - 45,0,0,0,0,M,Battery,1,African-American,0
2829,Male,25,25 - 45,0,0,0,0,F,Battery,0,African-American,-1
2830,Male,51,Greater than 45,0,0,0,0,F,Possession of Cocaine,0,African-American,-1
2834,Male,41,25 - 45,0,0,0,3,F,DUI Level 0.15 Or Minor In Veh,0,African-American,37
2837,Female,52,Greater than 45,0,0,0,0,M,arrest case no charge,0,African-American,-18
2841,Male,20,Less than 25,0,0,0,0,M,DUI Level 0.15 Or Minor In Veh,0,African-American,0
2842,Male,20,Less than 25,0,0,0,0,F,Driving While License Revoked,1,African-American,-1
2843,Male,34,25 - 45,0,0,0,0,M,Battery,0,Caucasian,-1
2848,Male,20,Less than 25,0,0,0,0,M,Felony Battery (Dom Strang),1,African-American,0
2851,Male,38,25 - 45,0,0,0,5,F,Possession of Cocaine,0,Other,-1
2852,Male,25,25 - 45,0,0,0,0,F,arrest case no charge,0,African-American,0
2856,Male,25,25 - 45,0,0,0,3,F,Battery,0,African-American,-1
2857,Male,25,25 - 45,0,0,0,0,F,Aggrav Battery w/Deadly Weapon,0,African-American,-1
2860,Male,33,Greater than 45,0,0,0,0,F,Grand Theft in the 3rd Degree,0,African-American,-3
2864,Male,33,25 - 45,0,0,0,3,M,Battery,1,African-American,-23
2865,Male,20,25 - 45,0,0,0,0,F,Crim Use of Personal ID Info,1,African-American,-1
2867,Male,25,25 - 45,0,0,0,0,F,Aggravated Battery,0,African-American,0
2868,Male,20,Less than 25,0,0,0,0,M,Battery,0,African-American,
2869,Male,33,25 - 45,0,0,0,0,M,arrest case no charge,0,African-American,-7
2870,Male,25,Less than 25,0,0,0,0,M,"Poss3,4 Methylenedioxymethcath",1,African-American,-1
2879,Male,25,25 - 45,0,0,0,0,M,Burglary Unoccupied Dwelling,0,African-American,-2
2880,Male,43,Greater than 45,0,0,0,5,F,"Poss3,4 Methylenedioxymethcath",0,Caucasian,-1
2887,Male,25,Greater than 45,0,0,0,0,M,Battery,0,African-American,-1
2891,Male,20,Less than 25,0,0,0,0,M,Possess Cannabis/20 Grams Or Less,1,African-American,-1
2892,Male,52,Greater than 45,0,0,0,0,F,arrest case no charge,0,African-American,-1
2893,Male,25,25 - 45,0,0,0,0,M,"Deliver 3,4 Methylenediox",0,African-American,-1
2898,Female,29,25 - 45,0,0,0,0,M,Battery,0,African-American,-5
2900,Male,25,Less than 25,0,0,0,0,M,arrest case no charge,0,African-American,-1
2902,Male,38,25 - 45,0,0,0,0,M,Grand Theft in the 3rd Degree,0,African-American,-1
2908,Male,25,Less than 25,0,0,0,0,F,Battery,0,African-American,-1
2910,Male,38,25 - 45,0,0,0,0,M,Possession of LSD,0,Caucasian,-1
2911,Male,33,25 - 45,0,0,0,0,M,arrest case no charge,1,African-American,
2913,Male,29,25 - 45,0,0,0,8,M,Battery,0,African-American,-1
2914,Male,29,25 - 45,0,0,0,0,F,False Imprisonment,0,African-American,-1
2917,Male,25,25 - 45,0,0,0,0,M,DUI - Enhanced,0,African-American,-4
2922,Male,47,Greater than 45,0,0,0,0,M,Driving License Suspended,0,African-American,0
2923,Male,38,25 - 45,0,0,0,0,M,arrest case no charge,0,African-American,0
2925,Male,60,25 - 45,0,0,0,0,M,Battery,0,African-American,-2
2928,Male,33,25 - 45,0,0,0,0,M,arrest case no charge,0,African-American,-1
2929,Male,20,Less than 25,0,0,0,0,F,"Poss3,4 Methylenedioxymethcath",0,African-American,0
2931,Male,38,Greater than 45,0,0,0,0,M,Stalking (Aggravated),0,African-American,-3
2932,Male,33,Greater than 45,0,0,0,0,F,arrest case no charge,0,African-American,0
2935,Male,61,Greater than 45,0,0,0,0,M,DUI Level 0.15 Or Minor In Veh,0,African-American,-3
2936,Male,25,Greater than 45,0,0,0,0,F,Grand Theft in the 3rd Degree,0,African-American,-1
2938,Male,25,25 - 45,0,0,0,0,F,DUI Level 0.15 Or Minor In Veh,0,African-American,-2
2939,Female,25,Less than 25,0,0,0,3,M,arrest case no charge,0,African-American,-1
2943,Male,38,25 - 45,0,0,0,0,F,Aggravated Assault w/Firearm,0,Caucasian,-7
2946,Male,25,25 - 45,0,0,0,0,F,Grand Theft in the 3rd Degree,0,Caucasian,-1
2951,Male,25,Greater than 45,0,0,0,0,F,Crim Use of Personal ID Info,0,African-American,-1
2952,Male,20,Less than 25,0,0,0,0,F,Tamper With Witness/Victim/CI,0,African-American,-1
2954,Male,20,Less than 25,0,0,0,0,F,Burglary Structure Unoccup,0,African-American,-1
2955,Male,29,25 - 45,0,0,0,0,M,Battery,0,African-American,0
2956,Male,39,Greater than 45,0,0,0,5,M,Battery,0,African-American,0
2959,Male,25,25 - 45,0,0,0,0,M,Battery,0,African-American,0
2962,Male,38,25 - 45,0,0,0,0,M,Battery,0,African-American,-1
2963,Male,29,25 - 45,0,0,0,0,F,Possession of Cocaine,0,African-American,-1
2965,Male,29,25 - 45,0,0,0,3,M,arrest case no charge,0,African-American,-1
2969,Male,52,25 - 45,0,0,0,0,M,arrest case no charge,1,Caucasian,0
2970,Male,50,Greater than 45,0,0,0,0,F,arrest case no charge,0,African-American,-1
2972,Male,47,Greater than 45,0,0,0,0,M,Aggravated Battery / Pregnant,0,African-American,-1
2974,Male,52,Greater than 45,0,0,0,3,F,arrest case no charge,1,African-American,-1
2976,Male,29,25 - 45,0,0,0,0,M,Assault,0,African-American,-1
2977,Male,47,Greater than 45,0,0,0,0,M,Battery,0,African-American,
2979,Male,42,25 - 45,0,0,0,4,F,Grand Theft in the 3rd Degree,0,African-American,-28
2983,Male,25,25 - 45,0,0,0,0,F,Grand Theft in the 3rd Degree,0,African-American,-1
2984,Male,47,Greater than 45,0,0,0,0,M,arrest case no charge,0,African-American,-1
2988,Male,48,Greater than 45,0,0,0,0,F,arrest case no charge,0,African-American,-11
2990,Male,48,Greater than 45,0,0,0,0,M,arrest case no charge,0,African-American,-1
2992,Female,38,25 - 45,0,0,0,0,F,Aggrav Battery w/Deadly Weapon,0,African-American,0
2995,Male,52,Greater than 45,0,0,0,6,F,arrest case no charge,0,African-American,-47
2996,Male,20,Less than 25,0,0,0,0,F,Driving While License Revoked,0,African-American,-1
2998,Female,25,Less than 25,0,0,0,0,M,Battery,0,Hispanic,0
3003,Male,38,25 - 45,0,0,0,0,M,Felony Driving While Lic Suspd,0,African-American,0
3005,Male,20,Less than 25,0,0,0,0,F,arrest case no charge,0,African-American,-1
3009,Male,55,Greater than 45,0,0,0,5,M,Grand Theft in the 3rd Degree,0,African-American,
3010,Male,52,Greater than 45,0,0,0,0,M,DUI Level 0.15 Or Minor In Veh,0,African-American,0
3020,Male,42,Greater than 45,0,0,0,0,F,Grand Theft in the 3rd Degree,0,African-American,-1
3022,Male,33,25 - 45,0,0,0,0,M,Battery,0,African-American,-1
3025,Male,38,25 - 45,0,0,0,0,F,Aggravated Assault w/Firearm,0,African-American,-1
3030,Male,33,25 - 45,0,0,0,6,M,arrest case no charge,0,African-American,-74
3032,Male,29,25 - 45,0,0,0,3,F,Aggravated Battery / Pregnant,0,African-American,-1
3033,Male,29,25 - 45,0,0,0,5,F,Grand Theft in the 3rd Degree,0,African-American,-1
3034,Female,29,25 - 45,0,0,0,0,M,Battery,0,African-American,-1
3035,Male,25,25 - 45,0,0,0,3,F,Driving While License Revoked,0,African-American,-1
3036,Female,29,25 - 45,0,0,0,0,M,Battery,0,African-American,-1
3037,Male,20,Less than 25,0,0,0,0,F,arrest case no charge,0,African-American,-1
3038,Female,56,Less than 25,0,0,0,5,M,Grand Theft in the 3rd Degree,0,African-American,123
3040,Male,51,Greater than 45,0,0,0,0,F,arrest case no charge,0,African-American,-22
3041,Male,33,25 - 45,0,0,0,0,M,Battery,1,African-American,-1
3042,Female,38,25 - 45,0,0,0,0,M,arrest case no charge,0,African-American,-1
3043,Male,33,25 - 45,0,0,0,0,M,Battery,0,African-American,-105
3046,Male,29,Greater than 45,0,0,0,0,F,Grand Theft in the 3rd Degree,0,African-American,-1
3051,Male,47,Greater than 45,0,0,0,0,M,Battery,0,African-American,-1
3053,Male,33,25 - 45,0,0,0,0,M,Battery,0,African-American,-1
3055,Male,56,Greater than 45,0,0,0,0,F,Tamper With Witness/Victim/CI,0,African-American,-13
3056,Male,25,25 - 45,0,0,0,0,M,"Poss3,4 Methylenedioxymethcath",0,African-American,0
3058,Male,25,25 - 45,0,0,0,0,M,arrest case no charge,0,African-American,0
3064,Male,38,25 - 45,0,0,0,0,M,Battery,0,Caucasian,-1
3066,Female,25,25 - 45,0,0,0,0,F,Grand Theft in the 3rd Degree,0,African-American,-10
3068,Male,29,25 - 45,0,0,0,4,F,arrest case no charge,0,African-American,-1
3069,Male,30,25 - 45,0,0,0,0,F,"Poss3,4 Methylenedioxymethcath",0,African-American,-1
3074,Male,29,25 - 45,0,0,0,0,F,Battery,0,African-American,-1
3075,Male,39,25 - 45,0,0,0,3,M,arrest case no charge,0,Caucasian,-93
3078,Male,29,25 - 45,0,0,0,0,M,Battery,0,Caucasian,-1
3081,Male,29,25 - 45,0,0,0,0,M,Carrying Concealed Firearm,0,African-American,-1
3084,Female,47,Greater than 45,0,0,0,3,M,Battery,0,African-American,-1
3085,Male,20,Less than 25,0,0,0,0,M,arrest case no charge,0,African-American,-1
3089,Female,25,25 - 45,0,0,0,0,M,Battery,0,African-American,-1
3090,Male,25,25 - 45,0,0,0,0,F,False Imprisonment,0,African-American,0
3093,Female,20,Less than 25,0,0,0,0,F,arrest case no charge,0,African-American,-1
3096,Male,55,Greater than 45,0,0,0,0,F,Grand Theft in the 3rd Degree,0,African-American,-1
3101,Male,29,25 - 45,0,0,0,0,F,arrest case no charge,0,African-American,-1
3104,Male,33,25 - 45,0,0,0,0,M,Battery,0,African-American,-1
3107,Male,39,Greater than 45,0,0,0,0,M,Aggrav Battery w/Deadly Weapon,0,African-American,0
3110,Male,20,Less than 25,0,0,0,0,M,Battery,1,African-American,-1
3111,Male,29,25 - 45,0,0,0,3,M,Battery,0,African-American,
3112,Male,33,25 - 45,0,0,0,0,F,Pos Cannabis W/Intent Sel/Del,0,African-American,-1
3115,Female,38,25 - 45,0,0,0,3,M,Possession of Cannabis,0,African-American,-33
3118,Male,29,25 - 45,0,0,0,0,M,Uttering a Forged Instrument,0,African-American,0
3122,Male,39,25 - 45,0,0,0,0,M,Possess Cannabis/20 Grams Or Less,0,African-American,-1
3129,Male,51,Greater than 45,0,0,0,0,F,arrest case no charge,0,African-American,-1
3130,Male,38,25 - 45,0,0,0,8,F,Battery,0,African-American,-71
3134,Male,25,Greater than 45,0,0,0,0,M,Battery,1,African-American,-1
3135,Male,25,25 - 45,0,0,0,3,F,Battery,0,African-American,507
3136,Female,29,25 - 45,0,0,0,0,M,Battery,0,African-American,-1
3137,Male,43,Greater than 45,0,0,0,0,M,arrest case no charge,1,African-American,-1
3139,Male,25,25 - 45,0,0,0,0,F,arrest case no charge,0,African-American,-1
3146,Male,33,25 - 45,0,0,0,0,F,Battery,1,African-American,-1
3152,Female,38,25 - 45,0,0,0,5,F,Agg Battery Grt/Bod/Harm,0,African-American,-21
3153,Male,29,25 - 45,0,0,0,0,F,Driving While License Revoked,0,African-American,0
3154,Male,33,25 - 45,0,0,0,3,F,arrest case no charge,0,African-American,-1
3156,Male,43,25 - 45,0,0,0,3,F,Uttering a Forged Instrument,0,Caucasian,-11
3157,Male,20,Less than 25,0,0,0,0,F,Viol Injunct Domestic Violence,0,Caucasian,-1
3158,Male,25,25 - 45,0,0,0,0,F,Grand Theft (Motor Vehicle),0,African-American,0
3159,Male,38,25 - 45,0,0,0,0,F,Aggrav Battery w/Deadly Weapon,0,African-American,-1
3161,Male,33,25 - 45,0,0,0,0,F,Grand Theft in the 3rd Degree,0,African-American,0
3162,Male,25,25 - 45,0,0,0,5,M,arrest case no charge,1,African-American,-1
3163,Male,34,25 - 45,0,0,0,0,M,Battery,0,African-American,0
3169,Male,48,Greater than 45,0,0,0,0,M,Battery,0,African-American,-1
3174,Male,20,Greater than 45,0,0,0,0,F,Burglary Structure Unoccup,1,Other,-1
3176,Male,38,25 - 45,0,0,0,0,F,Child Abuse,0,African-American,-1
3177,Male,33,25 - 45,0,0,0,0,F,Aggravated Battery / Pregnant,1,African-American,378
3178,Male,20,Less than 25,0,0,0,3,F,Driving License Suspended,1,African-American,-2
3181,Male,20,Less than 25,0,0,0,0,F,Grand Theft (Motor Vehicle),1,African-American,-1
3182,Male,25,25 - 45,0,0,0,0,F,Pos Cannabis W/Intent Sel/Del,0,African-American,-1
3186,Male,25,25 - 45,0,0,0,0,F,Battery,0,African-American,-34
3188,Male,51,Greater than 45,0,0,0,3,F,arrest case no charge,0,African-American,-1
3190,Male,25,25 - 45,0,0,0,0,F,Battery,0,African-American,0
3191,Male,33,25 - 45,0,0,0,0,F,arrest case no charge,0,African-American,0
3192,Male,33,25 - 45,0,0,0,0,M,Possess Cannabis/20 Grams Or Less,0,African-American,-3
3197,Female,25,25 - 45,0,0,0,0,M,Battery,0,African-American,-1
3198,Male,20,Less than 25,0,0,0,0,F,Battery,0,Other,-1
3200,Male,33,25 - 45,0,0,0,0,M,Burglary Unoccupied Dwelling,1,African-American,0
3203,Female,20,Less than 25,0,0,0,0,F,Possession of Cocaine,0,Caucasian,-1
3204,Male,20,25 - 45,0,0,0,0,F,arrest case no charge,0,Other,
3205,Male,43,Greater than 45,0,0,0,0,M,Aggravated Battery,0,African-American,-1
3206,Male,33,25 - 45,0,0,0,4,M,arrest case no charge,0,African-American,-5
3207,Male,60,Greater than 45,0,0,0,0,M,DUI Level 0.15 Or Minor In Veh,0,African-American,-1
3208,Female,29,25 - 45,0,0,0,0,M,Battery,0,African-American,0
3209,Male,20,Less than 25,0,0,0,0,F,Battery on a Person Over 65,1,African-American,-1
3215,Male,47,Less than 25,0,0,0,0,M,Driving Under The Influence,0,African-American,-1
3217,Male,25,25 - 45,0,0,0,0,F,Aggravated Battery / Pregnant,0,African-American,-1
3218,Male,25,25 - 45,0,0,0,0,M,DUI Property Damage/Injury,0,African-American,-1
3222,Male,29,25 - 45,0,0,0,3,F,arrest case no charge,0,African-American,-55
