age,education-num,race,capital-gain,capital-loss,hours-per-week,income-per-year,sex
47,10,1,0,0,35,<=50K,Female
51,9,0,0,0,60,<=50K,Male
34,9,0,0,0,40,<=50K,Male
52,9,1,0,0,60,>50K,Male
29,9,1,0,0,40,>50K,Male
29,9,1,0,0,40,<=50K,Male
25,10,1,0,0,40,<=50K,Male
21,10,1,0,0,40,<=50K,Female
38,13,1,0,0,40,<=50K,Female
55,9,1,0,0,50,>50K,Male
61,13,1,0,0,30,<=50K,Female
34,12,0,8614,0,60,>50K,Female
41,13,1,0,0,40,<=50K,Male
27,11,1,0,0,43,<=50K,Male
78,13,1,99999,0,20,>50K,Male
40,9,1,0,0,40,>50K,Male
26,4,1,0,0,75,<=50K,Male
43,9,0,0,0,60,<=50K,Male
25,11,1,0,0,40,<=50K,Male
26,10,1,0,0,48,<=50K,Female
43,9,1,0,0,68,>50K,Male
25,10,1,0,0,40,<=50K,Male
22,10,0,0,0,30,<=50K,Female
52,9,1,0,0,55,>50K,Male
61,9,1,2414,0,5,<=50K,Female
42,13,1,0,0,40,<=50K,Male
21,11,1,0,0,40,<=50K,Female
44,9,0,0,0,40,<=50K,Male
65,9,1,2290,0,40,<=50K,Male
33,12,1,0,0,40,<=50K,Male
22,6,1,0,0,40,<=50K,Female
43,9,1,0,0,24,<=50K,Female
45,9,1,0,0,42,<=50K,Male
42,9,1,0,0,42,<=50K,Female
37,9,0,0,0,40,<=50K,Male
56,5,1,0,0,40,<=50K,Male
40,12,0,0,0,32,<=50K,Female
31,13,1,0,0,55,<=50K,Male
26,13,1,0,0,40,<=50K,Male
26,13,1,0,0,40,<=50K,Male
42,13,1,0,0,70,<=50K,Male
45,9,0,0,0,40,<=50K,Male
47,10,0,7688,0,50,>50K,Male
22,10,1,0,0,40,<=50K,Male
33,13,1,0,0,40,<=50K,Male
37,9,0,0,0,50,<=50K,Male
48,9,1,0,0,98,<=50K,Male
57,6,1,0,0,8,<=50K,Male
47,10,1,0,0,60,<=50K,Female
58,5,1,0,0,40,<=50K,Male
55,7,1,0,0,40,<=50K,Female
52,10,1,0,0,55,<=50K,Male
29,13,1,0,0,40,<=50K,Male
42,14,1,0,0,40,<=50K,Female
23,9,1,0,0,60,<=50K,Male
23,8,1,0,0,30,<=50K,Female
46,11,1,0,0,60,<=50K,Male
30,10,1,0,0,40,<=50K,Male
43,13,1,0,1887,70,>50K,Female
25,10,1,0,0,30,<=50K,Female
32,9,1,0,0,80,>50K,Male
56,5,0,0,0,40,<=50K,Male
33,9,1,0,0,43,<=50K,Male
19,10,1,0,0,10,<=50K,Male
20,10,1,0,0,18,<=50K,Female
34,10,1,0,0,40,<=50K,Male
34,5,1,0,0,40,<=50K,Female
55,9,1,0,0,40,<=50K,Male
55,5,1,0,0,23,<=50K,Female
31,10,1,0,0,45,<=50K,Male
30,9,1,0,0,40,<=50K,Female
31,9,1,0,0,40,<=50K,Male
51,9,1,0,1876,40,<=50K,Male
59,9,1,0,0,40,<=50K,Male
58,9,0,0,0,36,<=50K,Female
40,5,1,0,0,40,<=50K,Male
54,9,0,0,0,40,<=50K,Male
25,13,1,0,1977,40,>50K,Male
18,7,1,0,0,30,<=50K,Male
41,10,1,0,0,40,<=50K,Male
57,6,1,0,0,40,<=50K,Female
37,9,1,0,0,40,>50K,Male
46,9,1,0,0,24,<=50K,Female
39,9,1,0,0,38,<=50K,Female
19,9,1,0,0,40,<=50K,Female
41,12,1,0,0,40,<=50K,Male
54,9,1,0,0,41,<=50K,Male
39,14,1,0,0,40,>50K,Male
41,9,1,0,0,40,>50K,Male
26,15,1,0,0,30,<=50K,Female
57,9,1,0,0,50,<=50K,Male
33,10,1,0,0,40,>50K,Male
56,10,1,0,0,40,>50K,Male
60,9,1,0,0,40,<=50K,Male
22,9,1,0,0,70,<=50K,Male
58,8,1,0,0,40,<=50K,Male
48,14,1,10520,0,50,>50K,Female
45,14,1,7688,0,55,>50K,Male
18,9,0,0,0,40,<=50K,Female
56,9,1,0,0,40,<=50K,Female
48,9,1,0,0,60,>50K,Male
40,13,0,0,2258,48,<=50K,Female
38,9,1,0,0,32,<=50K,Male
58,10,1,0,0,40,<=50K,Female
23,10,1,0,0,50,<=50K,Male
51,13,1,0,0,45,<=50K,Male
44,9,1,0,0,70,<=50K,Male
46,10,1,0,0,40,<=50K,Male
64,13,1,0,0,40,<=50K,Male
32,13,0,0,0,40,>50K,Male
31,10,1,0,0,40,<=50K,Male
36,11,1,0,0,50,>50K,Male
21,9,1,0,0,50,<=50K,Female
30,10,1,0,0,40,<=50K,Male
31,11,0,0,0,40,<=50K,Female
54,9,1,0,2051,50,<=50K,Male
59,5,1,0,0,40,<=50K,Male
28,14,1,0,0,20,>50K,Female
57,9,1,0,0,40,<=50K,Female
44,9,1,0,0,45,<=50K,Male
53,10,1,0,0,60,<=50K,Male
58,10,1,0,0,60,>50K,Male
19,10,1,0,0,20,<=50K,Female
39,12,1,0,0,50,>50K,Male
31,10,0,0,0,70,<=50K,Female
27,9,1,0,0,40,<=50K,Male
46,5,0,0,0,40,<=50K,Female
37,14,1,0,0,40,<=50K,Male
27,13,0,0,0,40,<=50K,Female
33,10,1,0,0,55,<=50K,Male
20,10,1,0,0,16,<=50K,Male
55,9,1,0,0,45,<=50K,Male
39,12,1,0,0,40,<=50K,Female
41,9,1,0,0,40,<=50K,Female
30,13,1,0,0,40,<=50K,Female
39,13,1,0,0,40,<=50K,Male
28,9,1,0,0,50,<=50K,Female
25,10,1,0,0,24,<=50K,Male
31,9,1,0,0,50,<=50K,Male
51,9,1,0,0,60,<=50K,Male
24,13,1,0,0,40,<=50K,Male
70,9,1,0,0,32,<=50K,Female
23,10,1,0,0,40,<=50K,Male
61,9,1,0,0,40,<=50K,Female
45,4,1,0,0,55,>50K,Male
47,9,1,4064,0,60,<=50K,Male
56,10,1,0,0,50,<=50K,Female
79,16,1,20051,0,35,>50K,Male
20,10,1,0,0,15,<=50K,Female
30,9,0,0,0,40,<=50K,Male
40,13,1,0,0,40,>50K,Male
58,9,1,0,0,40,>50K,Male
71,15,1,0,0,2,<=50K,Male
50,15,1,0,0,60,>50K,Male
29,10,1,0,0,40,<=50K,Male
33,6,1,3418,0,35,<=50K,Female
60,9,0,0,0,40,>50K,Male
33,12,1,0,0,50,<=50K,Male
33,6,0,0,0,40,<=50K,Male
33,9,1,0,0,52,<=50K,Female
32,9,1,0,0,45,<=50K,Male
21,10,1,0,0,9,<=50K,Female
38,9,1,0,0,40,<=50K,Female
38,10,1,0,0,35,>50K,Female
39,10,0,0,0,30,<=50K,Female
17,7,1,0,0,15,<=50K,Female
21,10,1,0,0,40,<=50K,Male
42,10,1,0,0,20,>50K,Male
42,9,1,0,0,40,>50K,Female
36,7,1,0,0,40,<=50K,Female
32,10,1,0,0,50,>50K,Female
37,13,1,0,0,40,>50K,Male
28,13,1,0,0,40,<=50K,Male
37,11,1,0,0,40,<=50K,Male
50,9,0,0,0,60,<=50K,Female
49,7,1,0,0,40,<=50K,Male
40,14,1,0,0,40,>50K,Male
40,10,1,0,0,40,<=50K,Male
49,10,1,0,0,40,<=50K,Male
35,14,1,8614,0,40,>50K,Male
33,9,1,0,0,40,<=50K,Male
24,9,1,0,0,40,<=50K,Male
41,14,1,0,0,40,<=50K,Female
43,10,0,0,0,40,>50K,Male
36,9,1,0,1902,60,>50K,Male
84,13,1,0,0,20,<=50K,Male
23,9,1,0,0,40,<=50K,Male
41,13,1,0,0,50,>50K,Male
55,9,1,0,1977,45,>50K,Male
30,10,1,0,0,45,<=50K,Male
46,12,0,0,0,40,<=50K,Male
55,10,1,0,1902,40,>50K,Male
34,10,1,0,0,40,<=50K,Male
54,14,1,0,0,60,<=50K,Male
27,10,0,0,0,40,<=50K,Male
52,14,1,0,0,40,>50K,Female
36,10,0,99999,0,40,>50K,Female
25,9,1,0,0,40,<=50K,Male
52,13,1,0,0,55,>50K,Male
24,9,0,0,0,50,<=50K,Female
36,9,0,0,0,40,<=50K,Female
31,9,1,0,0,40,<=50K,Male
90,13,1,10566,0,50,<=50K,Male
67,14,1,20051,0,60,>50K,Male
22,4,1,2580,0,40,<=50K,Male
47,10,1,0,0,35,<=50K,Female
32,13,1,0,1887,55,>50K,Male
55,4,1,0,0,50,<=50K,Male
32,9,1,0,0,35,<=50K,Female
48,10,0,0,0,40,<=50K,Female
21,9,0,0,0,35,<=50K,Male
33,12,1,0,0,40,<=50K,Female
47,11,1,0,0,40,<=50K,Female
18,7,1,0,0,24,<=50K,Female
44,9,1,0,0,60,>50K,Male
23,10,1,0,0,37,<=50K,Male
18,6,1,0,0,35,<=50K,Female
56,9,1,0,0,50,<=50K,Male
24,13,1,0,0,35,<=50K,Male
43,13,1,0,0,40,>50K,Male
23,13,1,0,0,60,<=50K,Female
26,10,1,0,0,42,<=50K,Male
42,9,1,0,0,40,<=50K,Male
23,9,1,0,0,40,<=50K,Female
53,6,1,0,0,40,<=50K,Male
51,9,1,4386,0,55,>50K,Male
40,9,1,0,0,25,<=50K,Male
27,13,1,0,0,50,<=50K,Male
24,10,1,0,0,60,<=50K,Male
42,9,1,0,0,40,<=50K,Female
41,9,1,0,0,40,<=50K,Female
23,10,1,0,0,10,<=50K,Male
42,14,1,0,0,65,<=50K,Male
38,9,1,0,0,40,>50K,Male
63,4,1,0,0,30,<=50K,Male
31,9,1,0,0,40,<=50K,Male
18,7,1,0,0,4,<=50K,Female
21,10,1,0,0,30,<=50K,Male
24,13,0,0,0,40,<=50K,Female
55,10,1,0,0,40,<=50K,Male
20,5,0,114,0,20,<=50K,Female
31,10,1,0,0,30,<=50K,Female
23,10,1,0,0,20,<=50K,Female
35,9,1,0,0,40,<=50K,Male
51,10,1,0,0,60,<=50K,Male
19,10,1,0,0,30,<=50K,Female
38,9,1,0,0,56,<=50K,Male
52,9,1,0,2051,40,<=50K,Male
70,15,1,0,0,25,<=50K,Male
53,6,1,0,0,40,<=50K,Male
59,16,1,0,0,40,>50K,Male
39,10,1,0,0,43,<=50K,Male
18,8,1,0,0,20,<=50K,Female
24,10,1,0,0,40,<=50K,Female
25,9,1,0,0,38,<=50K,Female
32,10,0,0,0,40,<=50K,Male
34,9,1,0,1902,60,>50K,Male
35,9,1,0,0,40,<=50K,Female
50,9,1,7298,0,45,>50K,Male
18,9,1,0,0,20,<=50K,Male
37,9,1,0,0,42,<=50K,Male
30,10,1,0,0,36,<=50K,Female
40,14,1,15024,0,30,>50K,Female
22,9,1,0,0,40,<=50K,Female
50,10,0,0,0,28,<=50K,Female
70,9,1,0,0,23,<=50K,Female
43,14,1,0,0,40,>50K,Male
77,10,1,0,0,40,<=50K,Male
30,9,1,0,0,40,<=50K,Male
33,10,1,0,0,39,<=50K,Male
51,10,1,0,1902,50,>50K,Male
58,14,1,0,1977,50,>50K,Male
22,10,1,0,0,12,<=50K,Male
33,9,0,0,0,40,<=50K,Male
27,7,1,0,0,40,<=50K,Male
35,10,1,0,0,60,<=50K,Male
32,10,1,0,0,55,<=50K,Female
41,13,1,0,0,25,>50K,Female
37,10,1,0,0,40,<=50K,Male
17,7,1,0,0,15,<=50K,Male
50,13,1,0,0,55,>50K,Male
54,9,1,0,0,38,<=50K,Female
23,9,0,0,0,40,<=50K,Male
40,13,1,0,0,20,<=50K,Female
29,13,1,5013,0,40,<=50K,Male
30,11,1,0,0,55,<=50K,Male
20,10,0,0,0,8,<=50K,Male
43,10,1,0,0,50,<=50K,Male
25,10,1,0,0,25,<=50K,Male
39,14,1,0,0,50,>50K,Male
48,12,1,0,0,50,>50K,Male
41,9,1,0,0,40,<=50K,Female
24,13,1,0,0,30,<=50K,Male
20,10,1,0,0,40,<=50K,Male
25,10,1,0,0,40,<=50K,Female
57,10,1,0,0,40,>50K,Male
39,10,1,0,0,35,>50K,Female
66,13,1,0,0,40,>50K,Male
34,10,1,0,0,40,<=50K,Female
36,13,1,14084,0,40,>50K,Male
46,9,1,0,0,40,<=50K,Female
42,14,1,0,0,45,<=50K,Female
46,9,1,0,1902,70,>50K,Male
34,9,1,0,0,40,<=50K,Male
43,10,0,0,0,40,<=50K,Female
42,10,1,0,0,40,<=50K,Female
31,13,1,0,0,48,<=50K,Male
32,10,1,0,0,40,<=50K,Male
46,9,1,0,0,40,>50K,Male
42,4,1,0,0,25,<=50K,Male
21,11,1,0,0,40,<=50K,Male
24,13,1,0,0,40,<=50K,Female
23,9,1,0,0,55,<=50K,Male
50,14,1,7298,0,40,>50K,Male
37,10,1,0,0,45,<=50K,Female
44,12,1,0,0,40,>50K,Male
29,9,0,0,0,40,<=50K,Male
30,11,1,0,0,24,<=50K,Female
36,10,1,0,0,44,<=50K,Male
49,13,1,0,0,45,<=50K,Male
29,9,1,0,0,40,<=50K,Male
45,9,0,0,0,40,<=50K,Female
75,16,0,0,0,20,>50K,Male
37,12,1,0,0,40,<=50K,Female
51,13,1,0,0,25,<=50K,Male
61,9,1,0,0,48,<=50K,Male
50,9,0,0,0,40,<=50K,Male
59,9,1,0,0,40,<=50K,Male
25,9,1,0,0,30,<=50K,Female
22,9,1,0,0,16,<=50K,Male
56,10,1,0,0,40,>50K,Male
44,13,0,0,0,40,<=50K,Female
35,11,1,0,0,50,<=50K,Male
57,9,1,0,0,40,<=50K,Male
47,9,1,15024,0,50,>50K,Male
27,13,1,0,0,40,<=50K,Female
50,9,1,0,2051,20,<=50K,Male
46,7,0,0,0,40,<=50K,Male
48,15,1,0,0,60,>50K,Male
61,13,1,0,0,40,>50K,Male
33,9,1,0,0,87,<=50K,Male
40,9,0,0,0,40,<=50K,Male
58,10,1,0,0,65,>50K,Male
46,14,1,0,2392,50,>50K,Male
35,10,1,0,0,40,>50K,Male
51,10,1,0,0,50,<=50K,Female
37,8,1,0,0,40,<=50K,Female
64,14,0,0,2057,60,<=50K,Male
41,9,1,0,0,54,<=50K,Male
18,7,1,594,0,30,<=50K,Male
44,7,1,0,0,88,<=50K,Male
41,13,0,0,0,48,>50K,Female
33,10,1,10520,0,40,>50K,Male
37,5,1,0,0,16,<=50K,Female
34,10,1,0,0,40,<=50K,Female
20,10,1,0,0,40,<=50K,Male
38,13,1,0,0,40,<=50K,Male
28,11,1,0,0,40,<=50K,Female
20,9,1,0,0,45,<=50K,Male
22,13,1,0,0,8,<=50K,Male
55,13,1,0,0,73,<=50K,Female
20,10,1,0,0,35,<=50K,Male
26,13,1,0,0,40,<=50K,Female
20,9,1,0,0,70,<=50K,Male
40,5,1,0,0,40,<=50K,Female
33,9,1,0,0,50,>50K,Male
24,9,1,0,0,40,<=50K,Female
25,10,1,0,0,46,<=50K,Male
18,7,1,0,0,8,<=50K,Male
49,9,1,0,0,60,<=50K,Male
17,8,1,0,0,17,<=50K,Male
34,11,1,0,0,45,<=50K,Male
37,13,1,0,0,45,>50K,Male
49,10,1,0,0,40,>50K,Male
74,9,1,15831,0,40,>50K,Female
37,9,1,0,0,40,<=50K,Male
20,7,1,0,1573,40,<=50K,Male
40,9,1,0,0,35,>50K,Female
34,13,1,27828,0,40,>50K,Male
30,15,0,0,1740,40,<=50K,Male
44,9,1,0,0,40,<=50K,Female
40,6,0,0,0,32,<=50K,Female
58,9,1,0,0,40,<=50K,Female
44,9,1,0,0,40,<=50K,Male
42,10,1,0,0,25,>50K,Male
39,9,1,0,0,18,<=50K,Male
19,9,0,0,0,40,<=50K,Male
41,14,1,15024,0,70,>50K,Male
29,14,1,0,0,40,<=50K,Male
34,10,1,0,0,40,<=50K,Male
27,1,1,41310,0,24,<=50K,Male
54,10,1,0,0,48,<=50K,Female
40,9,0,0,0,37,<=50K,Female
19,10,1,0,0,25,<=50K,Female
17,7,1,594,0,10,<=50K,Male
33,10,1,0,0,52,<=50K,Male
80,4,1,0,0,24,<=50K,Female
24,9,1,0,0,50,<=50K,Male
28,13,1,0,0,40,<=50K,Male
55,9,1,0,0,30,>50K,Female
21,10,1,0,0,40,<=50K,Male
51,9,1,0,0,38,<=50K,Female
19,9,0,0,0,40,<=50K,Female
42,9,1,0,0,24,<=50K,Female
60,9,1,0,0,48,<=50K,Male
51,9,1,0,0,40,<=50K,Female
21,10,1,0,0,40,<=50K,Female
37,10,1,0,0,40,<=50K,Male
26,9,1,0,0,52,<=50K,Male
42,14,1,14084,0,60,>50K,Female
40,10,1,0,0,40,<=50K,Male
55,14,1,0,0,40,>50K,Male
33,9,0,0,0,32,<=50K,Male
62,9,1,0,1977,60,>50K,Male
47,6,1,0,0,30,<=50K,Female
26,8,0,0,0,51,<=50K,Male
59,9,1,0,0,20,<=50K,Female
70,10,1,0,0,17,<=50K,Female
26,10,1,0,0,20,<=50K,Female
47,6,1,0,0,65,<=50K,Male
25,14,1,0,0,43,<=50K,Female
52,15,1,15024,0,60,>50K,Male
46,9,1,0,0,40,<=50K,Male
67,6,0,0,0,20,<=50K,Male
34,14,1,0,0,50,>50K,Male
53,10,1,4650,0,40,<=50K,Female
22,13,1,0,0,35,<=50K,Female
39,9,1,0,0,42,<=50K,Male
54,9,1,0,0,35,<=50K,Male
24,13,1,0,0,40,<=50K,Male
37,9,1,0,0,38,<=50K,Female
38,6,1,0,2559,90,>50K,Male
41,14,0,0,0,40,<=50K,Female
36,9,1,0,0,33,<=50K,Male
43,11,1,15024,0,40,>50K,Male
39,13,1,0,0,40,<=50K,Male
26,13,1,0,0,45,<=50K,Male
49,14,1,4650,0,40,<=50K,Female
37,13,1,0,0,55,>50K,Male
43,10,1,0,0,50,>50K,Male
54,9,1,0,0,40,>50K,Male
53,3,1,0,0,40,>50K,Male
57,14,1,0,0,60,<=50K,Male
28,13,1,0,0,40,>50K,Male
29,13,1,0,0,40,<=50K,Male
21,9,1,0,0,40,<=50K,Male
51,9,1,0,0,40,<=50K,Male
46,9,1,0,0,40,<=50K,Male
50,15,1,0,0,75,>50K,Male
50,9,0,0,0,48,<=50K,Female
36,9,1,0,0,40,<=50K,Female
31,13,1,0,0,40,<=50K,Male
20,9,1,0,0,10,<=50K,Female
36,9,1,0,0,40,<=50K,Male
38,9,1,0,0,40,<=50K,Male
37,13,1,0,0,45,>50K,Male
39,14,1,7688,0,40,>50K,Male
18,6,1,0,0,36,<=50K,Male
33,9,1,0,0,50,<=50K,Male
35,9,1,1151,0,40,<=50K,Female
23,10,0,0,0,40,<=50K,Male
37,13,0,0,0,36,<=50K,Female
25,9,1,0,0,30,<=50K,Male
51,12,0,0,0,40,<=50K,Male
35,9,1,0,0,40,<=50K,Male
54,7,1,0,0,40,<=50K,Male
32,9,0,0,0,13,<=50K,Female
37,13,1,0,0,55,>50K,Male
29,13,1,0,0,40,>50K,Male
45,13,1,0,0,37,<=50K,Male
61,10,1,0,0,40,<=50K,Male
40,10,1,0,0,40,<=50K,Female
24,9,1,0,0,49,<=50K,Female
49,4,0,0,0,38,<=50K,Male
51,14,1,25236,0,50,>50K,Male
34,9,1,0,0,40,<=50K,Male
20,10,1,0,0,40,<=50K,Male
30,10,0,0,0,37,<=50K,Female
49,14,1,99999,0,80,>50K,Male
26,10,1,0,0,40,<=50K,Male
63,6,1,0,0,45,<=50K,Male
36,12,1,0,0,55,<=50K,Male
63,13,1,0,0,40,>50K,Male
22,9,1,0,0,10,<=50K,Female
40,9,1,0,0,40,>50K,Male
31,4,1,0,0,35,<=50K,Female
49,10,1,0,0,50,<=50K,Male
23,13,1,0,0,20,<=50K,Female
25,11,1,27828,0,40,>50K,Male
28,13,1,0,0,45,>50K,Male
44,10,1,0,2205,35,<=50K,Male
33,9,1,0,0,40,<=50K,Male
21,10,1,2597,0,45,<=50K,Male
55,7,0,0,1672,40,<=50K,Male
75,9,1,2346,0,15,<=50K,Male
61,5,0,0,0,40,<=50K,Female
53,9,1,0,0,40,<=50K,Female
26,12,1,0,0,45,>50K,Male
48,10,1,0,0,50,>50K,Male
28,14,1,0,0,50,>50K,Male
29,9,1,0,0,45,<=50K,Male
25,10,1,0,0,40,<=50K,Female
37,9,1,0,0,40,<=50K,Male
43,13,1,0,0,55,<=50K,Female
40,9,1,0,0,40,<=50K,Male
34,6,1,0,0,45,>50K,Male
55,16,1,15024,0,30,>50K,Male
31,12,1,0,0,20,<=50K,Male
32,9,1,0,0,40,<=50K,Male
26,15,0,2463,0,50,<=50K,Male
26,13,1,0,0,50,>50K,Male
44,10,1,0,0,40,<=50K,Male
49,9,1,0,0,52,>50K,Male
26,9,0,0,0,30,<=50K,Female
40,9,1,0,0,60,<=50K,Male
19,7,1,0,0,40,<=50K,Female
58,9,1,0,0,40,<=50K,Male
61,11,1,0,0,40,>50K,Male
28,10,0,0,0,63,<=50K,Male
26,13,1,0,0,40,<=50K,Male
64,9,1,0,0,25,<=50K,Female
42,13,1,0,0,60,>50K,Male
41,10,1,0,0,40,>50K,Male
45,9,1,0,0,40,<=50K,Male
39,13,1,0,0,50,>50K,Male
41,9,1,0,0,40,<=50K,Male
51,7,0,0,0,40,<=50K,Female
34,11,1,0,0,40,<=50K,Female
33,14,1,0,1902,45,>50K,Male
23,10,1,0,2559,40,>50K,Male
35,10,0,0,0,60,<=50K,Male
41,7,1,0,0,25,<=50K,Female
39,14,1,0,0,50,<=50K,Female
41,10,1,0,0,55,<=50K,Male
33,10,1,0,0,40,<=50K,Male
22,9,1,0,0,40,<=50K,Male
25,10,1,0,1504,45,<=50K,Female
25,10,1,0,0,40,<=50K,Female
77,4,1,0,0,20,>50K,Male
66,9,1,0,0,40,<=50K,Female
19,10,1,0,0,35,<=50K,Male
44,9,0,0,0,38,<=50K,Female
45,14,1,25236,0,42,>50K,Female
28,10,1,0,0,50,<=50K,Male
19,9,1,2597,0,40,<=50K,Male
43,9,0,4386,0,40,>50K,Male
39,13,1,15024,0,40,>50K,Male
33,13,1,0,0,50,<=50K,Male
44,9,0,0,0,40,<=50K,Female
62,4,1,0,0,40,<=50K,Female
40,10,1,0,0,50,>50K,Male
41,9,1,0,0,6,<=50K,Male
23,10,0,0,0,30,<=50K,Male
48,9,1,0,0,40,>50K,Male
38,14,1,0,0,45,<=50K,Male
37,14,1,0,0,50,>50K,Male
45,14,1,0,0,55,>50K,Male
29,9,1,0,0,40,<=50K,Male
66,9,1,0,0,25,<=50K,Female
19,9,1,0,0,50,<=50K,Female
23,5,1,0,0,39,<=50K,Male
34,13,1,0,0,40,>50K,Male
39,14,1,0,0,45,<=50K,Female
33,9,1,0,0,60,<=50K,Male
43,10,1,0,0,10,<=50K,Female
27,9,1,0,0,99,<=50K,Male
33,10,0,0,0,35,<=50K,Male
26,3,1,0,0,30,<=50K,Male
56,14,1,27828,0,60,>50K,Male
46,9,1,0,0,36,<=50K,Male
38,12,1,0,0,40,<=50K,Female
90,7,1,0,0,40,<=50K,Male
72,10,1,0,0,25,>50K,Male
20,9,0,0,0,15,<=50K,Female
29,9,0,0,0,48,<=50K,Male
49,7,1,0,0,75,<=50K,Male
23,9,1,0,0,35,<=50K,Female
20,10,0,0,0,18,<=50K,Female
57,13,0,4508,0,40,<=50K,Male
46,12,1,0,0,40,<=50K,Female
33,13,1,0,0,40,>50K,Male
24,13,1,0,0,55,<=50K,Male
49,11,1,0,0,45,<=50K,Male
54,9,1,0,0,65,<=50K,Male
46,16,1,0,1564,50,>50K,Female
31,11,1,0,0,50,<=50K,Male
43,15,1,0,1977,40,>50K,Male
19,9,1,0,0,40,<=50K,Male
46,12,1,0,0,40,<=50K,Male
43,13,1,0,0,40,<=50K,Male
58,9,1,0,0,40,<=50K,Male
43,9,1,0,0,45,<=50K,Male
21,8,0,0,0,25,<=50K,Male
52,14,1,0,0,70,>50K,Male
34,11,1,0,0,32,>50K,Male
28,11,1,0,0,40,<=50K,Female
34,9,1,0,0,40,<=50K,Male
29,9,1,0,0,40,>50K,Male
39,9,1,0,0,65,<=50K,Male
49,7,0,0,0,35,<=50K,Female
35,10,0,0,0,50,>50K,Male
31,10,1,0,0,20,<=50K,Female
18,10,1,0,0,30,<=50K,Male
47,9,1,4386,0,40,>50K,Male
46,9,1,5013,0,50,<=50K,Male
43,13,1,0,0,40,>50K,Male
51,9,1,4386,0,40,>50K,Male
21,10,1,0,0,40,<=50K,Female
31,13,1,0,1902,35,>50K,Female
39,9,1,0,1887,40,>50K,Male
58,7,1,0,0,48,<=50K,Male
36,14,1,0,0,40,<=50K,Female
38,9,1,0,0,40,<=50K,Female
31,13,1,0,1902,35,>50K,Female
19,7,1,0,0,40,<=50K,Male
38,11,1,0,0,36,<=50K,Female
26,11,0,0,0,60,<=50K,Female
38,12,1,0,0,16,<=50K,Female
36,10,1,0,0,45,<=50K,Male
40,9,1,0,0,45,>50K,Male
41,13,1,0,0,25,>50K,Female
33,9,1,0,0,45,<=50K,Male
51,9,1,0,0,40,<=50K,Male
34,9,1,0,0,40,<=50K,Male
33,11,1,0,0,40,<=50K,Male
25,6,1,0,0,45,<=50K,Male
30,9,1,0,0,66,<=50K,Male
19,10,1,0,0,25,<=50K,Male
47,9,1,0,0,40,>50K,Female
26,13,1,0,0,40,<=50K,Female
21,10,1,0,0,14,<=50K,Female
36,9,1,0,0,60,>50K,Male
60,6,1,0,0,40,<=50K,Male
28,9,0,0,0,40,<=50K,Male
19,9,1,0,0,14,<=50K,Female
42,13,1,0,0,90,<=50K,Male
36,9,0,0,0,36,<=50K,Female
35,9,1,0,0,38,<=50K,Female
22,10,1,0,0,25,<=50K,Female
54,9,1,0,0,40,>50K,Male
36,13,1,0,0,45,<=50K,Male
55,9,1,0,0,65,<=50K,Male
57,14,1,0,0,40,<=50K,Male
56,4,1,0,0,36,<=50K,Male
24,9,1,0,0,50,<=50K,Male
35,13,1,0,0,40,>50K,Male
51,7,1,0,0,40,<=50K,Male
34,9,1,0,0,44,<=50K,Male
36,12,1,0,0,42,<=50K,Female
51,5,1,0,0,40,<=50K,Female
46,16,1,0,0,60,>50K,Male
42,9,0,5455,0,50,<=50K,Female
25,13,1,0,0,40,<=50K,Female
22,9,1,0,0,50,<=50K,Male
37,9,1,0,0,40,<=50K,Male
48,13,1,0,0,40,>50K,Male
61,13,1,15024,0,50,>50K,Male
40,8,0,0,0,40,<=50K,Male
58,9,1,0,0,20,>50K,Female
52,9,1,0,0,20,<=50K,Male
18,7,0,0,0,20,<=50K,Male
27,6,1,0,0,40,<=50K,Male
48,10,1,5013,0,45,<=50K,Male
63,5,1,0,0,16,<=50K,Male
38,9,1,0,0,60,<=50K,Male
31,10,1,0,2051,40,<=50K,Male
40,10,1,0,0,60,<=50K,Male
41,9,1,0,0,40,<=50K,Male
28,13,1,2174,0,40,<=50K,Female
31,15,1,14084,0,50,>50K,Male
32,11,1,0,0,55,>50K,Male
30,9,0,0,0,72,<=50K,Male
39,9,1,0,1876,40,<=50K,Male
28,13,1,0,0,50,<=50K,Male
31,9,0,0,0,35,<=50K,Female
44,14,1,0,0,40,>50K,Male
22,10,1,0,0,25,<=50K,Male
36,12,1,0,0,35,<=50K,Male
39,14,1,0,1974,40,<=50K,Male
61,10,1,0,1672,40,<=50K,Male
31,9,1,0,0,40,<=50K,Male
21,10,1,0,0,25,<=50K,Female
39,10,1,2829,0,90,<=50K,Male
34,9,1,0,0,80,<=50K,Male
21,10,1,0,0,15,<=50K,Male
75,13,1,0,0,48,>50K,Male
21,10,1,0,0,24,<=50K,Male
81,10,1,0,0,15,<=50K,Male
54,9,1,0,0,40,<=50K,Male
34,13,1,0,0,65,<=50K,Male
54,15,0,99999,0,50,>50K,Male
41,9,0,0,0,45,<=50K,Male
63,9,1,2580,0,20,<=50K,Male
24,10,1,0,0,40,<=50K,Male
20,9,1,0,0,40,<=50K,Female
44,13,1,0,0,60,<=50K,Female
47,13,1,0,0,40,>50K,Male
31,10,1,0,0,40,<=50K,Male
41,4,1,0,1590,40,<=50K,Male
53,9,1,0,0,60,<=50K,Male
63,9,1,3471,0,40,<=50K,Female
