Feature_A_(i),Feature_B_(2i),Feature_C_(-i),Constant_Feature,Random_Feature,Outcome
3245,6490,-3245,1,0.6206837375048309,B
3246,6492,-3246,1,0.751451579795426,B
3248,6496,-3248,1,0.5328524584809391,B
3250,6500,-3250,1,0.20041936079254985,B
3251,6502,-3251,1,0.002753270814830344,B
3252,6504,-3252,1,0.09243687292568481,B
3254,6508,-3254,1,0.601007086883231,B
3255,6510,-3255,1,0.19771885316541282,B
3256,6512,-3256,1,0.40605596920023723,B
3258,6516,-3258,1,0.0976891385472618,B
3259,6518,-3259,1,0.6572406221535041,B
3262,6524,-3262,1,0.3549732049086869,B
3263,6526,-3263,1,0.8006871384609515,B
3264,6528,-3264,1,0.8632263959982648,B
3265,6530,-3265,1,0.09224007572166681,B
3266,6532,-3266,1,0.2614313286441049,B
3267,6534,-3267,1,0.7337618688451482,B
3268,6536,-3268,1,0.5698347329077845,B
3269,6538,-3269,1,0.862157398164641,B
3271,6542,-3271,1,0.7458088137018055,B
3272,6544,-3272,1,0.4227593731295377,B
3273,6546,-3273,1,0.09226842437604954,B
3274,6548,-3274,1,0.8225876530069016,B
3275,6550,-3275,1,0.6855858975434663,B
3279,6558,-3279,1,0.18502687697194165,B
3280,6560,-3280,1,0.6327349152643563,B
3283,6566,-3283,1,0.02871760708870119,B
3284,6568,-3284,1,0.4821017685591713,B
3285,6570,-3285,1,0.5867780505405172,B
3287,6574,-3287,1,0.6935607608792227,B
3289,6578,-3289,1,0.668567506950395,B
3290,6580,-3290,1,0.5316200031302519,B
3291,6582,-3291,1,0.8325996552035855,B
3292,6584,-3292,1,0.18563775755797296,B
3293,6586,-3293,1,0.8153262750624967,B
3294,6588,-3294,1,0.6018116734631723,B
3296,6592,-3296,1,0.6565694176566197,B
3299,6598,-3299,1,0.5002765729338429,B
3300,6600,-3300,1,0.6773249186470954,B
3301,6602,-3301,1,0.275454677267044,B
3304,6608,-3304,1,0.8671800736298404,B
3305,6610,-3305,1,0.5186262050429566,B
3306,6612,-3306,1,0.8285385294664941,B
3309,6618,-3309,1,0.6596562946518787,B
3310,6620,-3310,1,0.14590935416019002,B
3311,6622,-3311,1,0.09964638685973115,B
3313,6626,-3313,1,0.1516604234917589,B
3316,6632,-3316,1,0.821654195032032,B
3317,6634,-3317,1,0.04687515224502303,B
3318,6636,-3318,1,0.40629809529893157,B
3319,6638,-3319,1,0.9516093373638687,B
3321,6642,-3321,1,0.26751252209055076,B
3322,6644,-3322,1,0.42570451873049087,B
3324,6648,-3324,1,0.12556335741551616,B
3328,6656,-3328,1,0.5112803169560066,B
3329,6658,-3329,1,0.9756990458580839,B
3330,6660,-3330,1,0.8356749296325249,B
3331,6662,-3331,1,0.36530778565701416,B
3332,6664,-3332,1,0.8923799429657698,B
3333,6666,-3333,1,0.40024413004758974,B
3335,6670,-3335,1,0.645461298562734,B
3336,6672,-3336,1,0.5266263013697189,B
3337,6674,-3337,1,0.32682782163086055,B
3338,6676,-3338,1,0.4221366255438467,B
3339,6678,-3339,1,0.39905111520224845,B
3340,6680,-3340,1,0.18619162403314238,B
3342,6684,-3342,1,0.473559827294874,B
3344,6688,-3344,1,0.7514944184377418,B
3346,6692,-3346,1,0.1578150036035001,B
3348,6696,-3348,1,0.5914034692518348,B
3349,6698,-3349,1,0.14822790032662092,B
3350,6700,-3350,1,0.8228115670554899,B
3351,6702,-3351,1,0.689736308928077,B
3353,6706,-3353,1,0.5616319413628105,B
3355,6710,-3355,1,0.5251238470374664,B
3356,6712,-3356,1,0.7231953925813522,B
3358,6716,-3358,1,0.423313827209824,B
3359,6718,-3359,1,0.9400595022411955,B
3360,6720,-3360,1,0.005069379547419706,B
3361,6722,-3361,1,0.08833244185488298,B
3366,6732,-3366,1,0.4038251397559759,B
3367,6734,-3367,1,0.14947355507241722,B
3370,6740,-3370,1,0.8875081942239246,B
3372,6744,-3372,1,0.30267912262920216,B
3373,6746,-3373,1,0.9035147314227141,B
3374,6748,-3374,1,0.9505307266201305,B
3376,6752,-3376,1,0.1884481869688187,B
3377,6754,-3377,1,0.5642421325334704,B
3378,6756,-3378,1,0.28917113984841625,B
3379,6758,-3379,1,0.25397663341152754,B
3380,6760,-3380,1,0.2473070224762851,B
3381,6762,-3381,1,0.9047209889809762,B
3383,6766,-3383,1,0.8389176040829872,B
3385,6770,-3385,1,0.3961290661309177,B
3386,6772,-3386,1,0.46936249559582643,B
3387,6774,-3387,1,0.15187242552628388,B
3388,6776,-3388,1,0.1931554941900696,B
3389,6778,-3389,1,0.5459355611475734,B
3390,6780,-3390,1,0.40750049264081,B
3391,6782,-3391,1,0.8577511589760466,B
3392,6784,-3392,1,0.19726177111559096,B
3393,6786,-3393,1,0.42345468411952003,B
3394,6788,-3394,1,0.028392171297337843,B
3395,6790,-3395,1,0.6075183310690924,B
3396,6792,-3396,1,0.9980600150513295,B
3397,6794,-3397,1,0.0873235653584622,B
3398,6796,-3398,1,0.9285577860459088,B
3399,6798,-3399,1,0.2603304161851522,B
3400,6800,-3400,1,0.3265855560422962,B
3401,6802,-3401,1,0.8753301156195747,B
3403,6806,-3403,1,0.5372135933316173,B
3407,6814,-3407,1,0.8444965885189645,B
3409,6818,-3409,1,0.06589193028252815,B
3410,6820,-3410,1,0.388596834857615,B
3412,6824,-3412,1,0.755627168375516,B
3413,6826,-3413,1,0.750604808112096,B
3414,6828,-3414,1,0.6721750322843286,B
3415,6830,-3415,1,0.5014797902013806,B
3416,6832,-3416,1,0.8829400945545328,B
3419,6838,-3419,1,0.5003725849950552,B
3420,6840,-3420,1,0.5261520370578738,B
3421,6842,-3421,1,0.515045626280398,B
3422,6844,-3422,1,0.5854467220287646,B
3423,6846,-3423,1,0.8529583406872417,B
3424,6848,-3424,1,0.5625055024224304,B
3427,6854,-3427,1,0.09742126332239232,B
3428,6856,-3428,1,0.11262748248484178,B
3429,6858,-3429,1,0.03391969550207763,B
3431,6862,-3431,1,0.5945437678280312,B
3434,6868,-3434,1,0.19637413569495588,B
3435,6870,-3435,1,0.5501381746327325,B
3436,6872,-3436,1,0.99512772613166,B
3438,6876,-3438,1,0.769822029944531,B
3439,6878,-3439,1,0.30468210118218675,B
3442,6884,-3442,1,0.08669975888993275,B
3443,6886,-3443,1,0.00498512167434495,B
3444,6888,-3444,1,0.8644383700534725,B
3445,6890,-3445,1,0.24721879664293145,B
3446,6892,-3446,1,0.2801098619310428,B
3447,6894,-3447,1,0.3767797555981691,B
3448,6896,-3448,1,0.7770987466127173,B
3449,6898,-3449,1,0.300307054595525,B
3450,6900,-3450,1,0.33093614108977054,B
3454,6908,-3454,1,0.2442810390767154,B
3455,6910,-3455,1,0.3941175324978524,B
3456,6912,-3456,1,0.4337128646616476,B
3457,6914,-3457,1,0.7958581761093674,B
3459,6918,-3459,1,0.14754641964073312,B
3461,6922,-3461,1,0.07549023052261195,B
3462,6924,-3462,1,0.991048633007307,B
3463,6926,-3463,1,0.3413073980597593,B
3464,6928,-3464,1,0.9285192171921203,B
3465,6930,-3465,1,0.537251943978364,B
3466,6932,-3466,1,0.6944790526516096,B
3467,6934,-3467,1,0.8869800606167941,B
3468,6936,-3468,1,0.5454382857954235,B
3469,6938,-3469,1,0.7714132203820553,B
3472,6944,-3472,1,0.8217807873321819,B
3474,6948,-3474,1,0.19077730987340313,B
3475,6950,-3475,1,0.3954635791558784,B
3477,6954,-3477,1,0.1858098482808791,B
3478,6956,-3478,1,0.39537270317617146,B
3479,6958,-3479,1,0.0620484640022988,B
3481,6962,-3481,1,0.4807599226345922,B
3482,6964,-3482,1,0.9103307259838662,B
3484,6968,-3484,1,0.4586430832309799,B
3486,6972,-3486,1,0.6012046582211739,B
3487,6974,-3487,1,0.5295609997626527,B
3488,6976,-3488,1,0.24124120324642429,B
3489,6978,-3489,1,0.29903793187148353,B
3492,6984,-3492,1,0.4126668606270961,B
3493,6986,-3493,1,0.9167563560774592,B
3494,6988,-3494,1,0.8927364016391424,B
3495,6990,-3495,1,0.33241785942378976,B
3496,6992,-3496,1,0.7631428076004941,B
3497,6994,-3497,1,0.3977349393657823,B
3498,6996,-3498,1,0.5892245194625071,B
3499,6998,-3499,1,0.8969730216287511,B
3500,7000,-3500,1,0.39490412953869725,B
3504,7008,-3504,1,0.2573449948212042,B
3505,7010,-3505,1,0.07002211158517047,B
3507,7014,-3507,1,0.11920072212343247,B
3508,7016,-3508,1,0.30964438898476165,B
3509,7018,-3509,1,0.12899403198518544,B
3510,7020,-3510,1,0.827638765269699,B
3514,7028,-3514,1,0.6070431955435956,B
3515,7030,-3515,1,0.3329197623044159,B
3516,7032,-3516,1,0.342506060111618,B
3521,7042,-3521,1,0.8107005339490085,B
3522,7044,-3522,1,0.9823011124685973,B
3526,7052,-3526,1,0.12765900879847858,B
3527,7054,-3527,1,0.1919224137643899,B
3528,7056,-3528,1,0.14979613743696207,B
3529,7058,-3529,1,0.26665624822891143,B
3530,7060,-3530,1,0.9887471326991669,B
3531,7062,-3531,1,0.8338301915888591,B
3532,7064,-3532,1,0.8644713797754207,B
3533,7066,-3533,1,0.4640496005462962,B
3536,7072,-3536,1,0.663370755121749,B
3537,7074,-3537,1,0.775611934833104,B
3539,7078,-3539,1,0.08975950985457115,B
3541,7082,-3541,1,0.5234222521357337,B
3542,7084,-3542,1,0.8706090022777807,B
3543,7086,-3543,1,0.4041539744034537,B
3544,7088,-3544,1,0.17279480473480469,B
3545,7090,-3545,1,0.12227412983327457,B
3546,7092,-3546,1,0.6435144756685292,B
3547,7094,-3547,1,0.6146966369176997,B
3548,7096,-3548,1,0.47637025751934703,B
3549,7098,-3549,1,0.4680449259046957,B
3552,7104,-3552,1,0.5906501074119711,B
3553,7106,-3553,1,0.7830986576259175,B
3554,7108,-3554,1,0.3008763195668699,B
3555,7110,-3555,1,0.5388063626436739,B
3558,7116,-3558,1,0.6725478885357629,B
3560,7120,-3560,1,0.7515693158283429,B
3562,7124,-3562,1,0.07562011038364302,B
3563,7126,-3563,1,0.9225903717813188,B
3564,7128,-3564,1,0.7290503641725367,B
3566,7132,-3566,1,0.8465414377528638,B
3568,7136,-3568,1,0.6186030135241324,B
3569,7138,-3569,1,0.7044710321899185,B
3571,7142,-3571,1,0.3740568072894005,B
3572,7144,-3572,1,0.41152565311959655,B
3574,7148,-3574,1,0.5234901274017543,B
3575,7150,-3575,1,0.9043624271269544,B
3576,7152,-3576,1,0.3787718428081589,B
3582,7164,-3582,1,0.15678004864061024,B
3583,7166,-3583,1,0.11788466427374744,B
3585,7170,-3585,1,0.37929042466467977,B
3587,7174,-3587,1,0.9693816931187816,B
3588,7176,-3588,1,0.7987402725828562,B
3589,7178,-3589,1,0.02540337192260267,B
3591,7182,-3591,1,0.7349334250871652,B
3592,7184,-3592,1,0.010639598492022007,B
3593,7186,-3593,1,0.6035006038636143,B
3597,7194,-3597,1,0.1417730553082237,B
3601,7202,-3601,1,0.18319736260305708,B
3602,7204,-3602,1,0.26623356601501813,B
3604,7208,-3604,1,0.23909271462785842,B
3605,7210,-3605,1,0.09327200311592299,B
3608,7216,-3608,1,0.6870813765707627,B
3609,7218,-3609,1,0.8377069486323836,B
3610,7220,-3610,1,0.8108114090098161,B
3611,7222,-3611,1,0.20369877886585863,B
3612,7224,-3612,1,0.11584539206211553,B
3613,7226,-3613,1,0.8363444546789013,B
3614,7228,-3614,1,0.7999801005283638,B
3616,7232,-3616,1,0.5444294697641485,B
3620,7240,-3620,1,0.6222257474713191,B
3623,7246,-3623,1,0.10100661178947856,B
3624,7248,-3624,1,0.3678811034507514,B
3625,7250,-3625,1,0.28984419970779274,B
3626,7252,-3626,1,0.8888876563301346,B
3627,7254,-3627,1,0.9490773223356492,B
3628,7256,-3628,1,0.5796903492991146,B
3629,7258,-3629,1,0.38025164016537083,B
3630,7260,-3630,1,0.5627241905345315,B
3631,7262,-3631,1,0.9196897088157655,B
3632,7264,-3632,1,0.039084108001978146,B
3634,7268,-3634,1,0.061341094623278525,B
3638,7276,-3638,1,0.2979524242823668,B
3639,7278,-3639,1,0.9594067226777353,B
3641,7282,-3641,1,0.8040439135801121,B
3643,7286,-3643,1,0.19908073475186028,B
3644,7288,-3644,1,0.5045334762393641,B
3645,7290,-3645,1,0.5828981795455829,B
3648,7296,-3648,1,0.05420891718198306,B
3650,7300,-3650,1,0.666345338097217,B
3653,7306,-3653,1,0.10217101475649748,B
3654,7308,-3654,1,0.5029483674780824,B
3655,7310,-3655,1,0.20929738489051697,B
3657,7314,-3657,1,0.40462244397759417,B
3659,7318,-3659,1,0.09839497920217899,B
3660,7320,-3660,1,0.36617022512882713,B
3661,7322,-3661,1,0.5102276880852669,B
3663,7326,-3663,1,0.2656505223063488,B
3665,7330,-3665,1,0.3720032073308962,B
3668,7336,-3668,1,0.22873700305097167,B
3669,7338,-3669,1,0.3429006313451546,B
3670,7340,-3670,1,0.3780488233045587,B
3671,7342,-3671,1,0.4315227775167588,B
3674,7348,-3674,1,0.9492567299572132,B
3675,7350,-3675,1,0.06341279290478918,B
3678,7356,-3678,1,0.18446894120607793,B
3679,7358,-3679,1,0.7154162420412774,B
3682,7364,-3682,1,0.7085392665912953,B
3683,7366,-3683,1,0.003523837738237834,B
3686,7372,-3686,1,0.4702784284295767,B
3687,7374,-3687,1,0.4692087932397967,B
3688,7376,-3688,1,0.6411529836096557,B
3691,7382,-3691,1,0.7498330177649821,B
3694,7388,-3694,1,0.38625076069761066,B
3695,7390,-3695,1,0.6012197451718783,B
3696,7392,-3696,1,0.94676584172252,B
3702,7404,-3702,1,0.9766082723016455,B
3703,7406,-3703,1,0.5474546179377511,B
3704,7408,-3704,1,0.0311906735695211,B
3705,7410,-3705,1,0.9688630798886174,B
3706,7412,-3706,1,0.4836506594301466,B
3708,7416,-3708,1,0.7709427494470159,B
3713,7426,-3713,1,0.3018594460470617,B
3714,7428,-3714,1,0.2807027569896937,B
3715,7430,-3715,1,0.4972144002987189,B
3716,7432,-3716,1,0.9031629141354213,B
3717,7434,-3717,1,0.5359759495941561,B
3718,7436,-3718,1,0.09050584323829902,B
3720,7440,-3720,1,0.9996502697104521,B
3722,7444,-3722,1,0.2752121026252057,B
3723,7446,-3723,1,0.3407091659416954,B
3725,7450,-3725,1,0.5474148660843967,B
3726,7452,-3726,1,0.4647319973297305,B
3728,7456,-3728,1,0.4592679532469377,B
3731,7462,-3731,1,0.31463861466881105,B
3732,7464,-3732,1,0.2751083473869137,B
3733,7466,-3733,1,0.3838453928986345,B
3734,7468,-3734,1,0.9028559319032521,B
3735,7470,-3735,1,0.12871620769465408,B
3738,7476,-3738,1,0.2943565465394713,B
3742,7484,-3742,1,0.5273610596571506,B
3743,7486,-3743,1,0.6438594531431864,B
3744,7488,-3744,1,0.6751056898257941,B
3747,7494,-3747,1,0.018014216423230756,B
3748,7496,-3748,1,0.3158819538061941,B
3749,7498,-3749,1,0.43019288976893977,B
3750,7500,-3750,1,0.013383925937215824,B
3751,7502,-3751,1,0.9714321061069365,B
3752,7504,-3752,1,0.8844562399641169,B
3754,7508,-3754,1,0.5683539057800271,B
3755,7510,-3755,1,0.3619562177316171,B
3758,7516,-3758,1,0.850204077953794,B
3759,7518,-3759,1,0.9713074299928478,B
3760,7520,-3760,1,0.19224337264190328,B
3762,7524,-3762,1,0.1616212709880196,B
3766,7532,-3766,1,0.3858686749957735,B
3768,7536,-3768,1,0.706041790545897,B
3769,7538,-3769,1,0.227357158005161,B
3773,7546,-3773,1,0.4212205525348711,B
3774,7548,-3774,1,0.6962571135885186,B
3776,7552,-3776,1,0.1993917680368571,B
3780,7560,-3780,1,0.6072178109946188,B
3781,7562,-3781,1,0.8086797775912472,B
3782,7564,-3782,1,0.3666589660023636,B
3784,7568,-3784,1,0.5084831485059355,B
3786,7572,-3786,1,0.028603633765656,B
3787,7574,-3787,1,0.2686199638236949,B
3789,7578,-3789,1,0.9130220069032865,B
3791,7582,-3791,1,0.1656760271192539,B
3792,7584,-3792,1,0.4164966918781897,B
3794,7588,-3794,1,0.7123911906693521,B
3801,7602,-3801,1,0.5782400458482065,B
3802,7604,-3802,1,0.9904429801409258,B
3804,7608,-3804,1,0.30027733563234993,B
3806,7612,-3806,1,0.6575526294801317,B
3807,7614,-3807,1,0.32662467745199886,B
3808,7616,-3808,1,0.6988003545217042,B
3810,7620,-3810,1,0.4640974691965003,B
3811,7622,-3811,1,0.7232485000008932,B
3812,7624,-3812,1,0.021201216359420072,B
3813,7626,-3813,1,0.8464405603786344,B
3815,7630,-3815,1,0.887698432590845,B
3816,7632,-3816,1,0.5493811460732194,B
3817,7634,-3817,1,0.4170581594424563,B
3818,7636,-3818,1,0.4970237606122775,B
3819,7638,-3819,1,0.9424555671876661,B
3820,7640,-3820,1,0.7220686357850459,B
3823,7646,-3823,1,0.8918060504255185,B
3824,7648,-3824,1,0.511540358533117,B
3825,7650,-3825,1,0.16783336295249585,B
3826,7652,-3826,1,0.4774643380349137,B
3827,7654,-3827,1,0.41359703401150616,B
3829,7658,-3829,1,0.7153681267384686,B
3830,7660,-3830,1,0.2638154301783082,B
3831,7662,-3831,1,0.5912358040922226,B
3832,7664,-3832,1,0.5008685930597304,B
3833,7666,-3833,1,0.03947335483388881,B
3835,7670,-3835,1,0.340623485483892,B
3836,7672,-3836,1,0.6822848191761538,B
3838,7676,-3838,1,0.06801231728523771,B
3839,7678,-3839,1,0.8709110449456726,B
3840,7680,-3840,1,0.8254428605412935,B
3841,7682,-3841,1,0.10355018588423326,B
3844,7688,-3844,1,0.10231128406162715,B
3846,7692,-3846,1,0.539601997943545,B
3848,7696,-3848,1,0.5831317949361678,B
3849,7698,-3849,1,0.33463413473414494,B
3850,7700,-3850,1,0.4962094618278521,B
3851,7702,-3851,1,0.2437468979934484,B
3852,7704,-3852,1,0.07740327717056383,B
3854,7708,-3854,1,0.889336772868696,B
3855,7710,-3855,1,0.6043029773271427,B
3856,7712,-3856,1,0.6058452800430733,B
3857,7714,-3857,1,0.460023820869511,B
3858,7716,-3858,1,0.40045728375191736,B
3859,7718,-3859,1,0.02245947424606254,B
3861,7722,-3861,1,0.9491557264393776,B
3863,7726,-3863,1,0.2809832067349455,B
3864,7728,-3864,1,0.8267663333759578,B
3865,7730,-3865,1,0.5555889660228646,B
3866,7732,-3866,1,0.4986750726300465,B
3867,7734,-3867,1,0.5140151733574612,B
3868,7736,-3868,1,0.38191506543337395,B
3869,7738,-3869,1,0.2578213684227769,B
3870,7740,-3870,1,0.44649783326275383,B
3872,7744,-3872,1,0.6255202642767294,B
3876,7752,-3876,1,0.9881592708580805,B
3879,7758,-3879,1,0.6281218070919764,B
3882,7764,-3882,1,0.8942652385838045,B
3885,7770,-3885,1,0.2403184234582868,B
3886,7772,-3886,1,0.38096741229118014,B
3887,7774,-3887,1,0.9896800500655266,B
3889,7778,-3889,1,0.08594088303125269,B
3890,7780,-3890,1,0.5149143638124292,B
3891,7782,-3891,1,0.23930317403906565,B
3892,7784,-3892,1,0.7754363684889708,B
3893,7786,-3893,1,0.04354002949274827,B
3895,7790,-3895,1,0.07778095526858808,B
3897,7794,-3897,1,0.22550378006004435,B
3898,7796,-3898,1,0.6714178708992056,B
3900,7800,-3900,1,0.11499667254158263,B
3903,7806,-3903,1,0.8150991967566579,B
3905,7810,-3905,1,0.8045845651863109,B
3907,7814,-3907,1,0.0943145147112655,B
3908,7816,-3908,1,0.02495735210025818,B
3911,7822,-3911,1,0.01362556900525469,B
3912,7824,-3912,1,0.25820967349789015,B
3914,7828,-3914,1,0.5979874343679255,B
3915,7830,-3915,1,0.7528526393092967,B
3916,7832,-3916,1,0.9392787392370892,B
3917,7834,-3917,1,0.6993019047037029,B
3918,7836,-3918,1,0.5350373939883615,B
3919,7838,-3919,1,0.5504185580513683,B
3920,7840,-3920,1,0.593761043467438,B
3922,7844,-3922,1,0.870725293969751,B
3923,7846,-3923,1,0.8981000336578737,B
3925,7850,-3925,1,0.7458787049754959,B
3926,7852,-3926,1,0.6484738891730383,B
3927,7854,-3927,1,0.49220799511293734,B
3928,7856,-3928,1,0.3086884702856245,B
3929,7858,-3929,1,0.9767071795184861,B
3932,7864,-3932,1,0.7028112964924981,B
3933,7866,-3933,1,0.6196783105366503,B
3934,7868,-3934,1,0.759176972805879,B
3935,7870,-3935,1,0.1314141701994328,B
3936,7872,-3936,1,0.1756048310504703,B
3937,7874,-3937,1,0.08330194903143207,B
3938,7876,-3938,1,0.7094715054212055,B
3939,7878,-3939,1,0.9412068634915175,B
3940,7880,-3940,1,0.32710920491717455,B
3942,7884,-3942,1,0.387323327624262,B
3943,7886,-3943,1,0.7819274355651796,B
3944,7888,-3944,1,0.4711338160779933,B
3947,7894,-3947,1,0.397064670660325,B
3950,7900,-3950,1,0.5976664392336235,B
3951,7902,-3951,1,0.5360294751703666,B
3952,7904,-3952,1,0.3395592509461237,B
3955,7910,-3955,1,0.8829444699287795,B
3956,7912,-3956,1,0.48581754377278197,B
3957,7914,-3957,1,0.6756615558787439,B
3961,7922,-3961,1,0.7548538069063004,B
3962,7924,-3962,1,0.6624319080654852,B
3963,7926,-3963,1,0.17690300743891707,B
3965,7930,-3965,1,0.3077733138920071,B
3967,7934,-3967,1,0.6772951670493857,B
3968,7936,-3968,1,0.4429805113203844,B
3969,7938,-3969,1,0.9201475701971997,B
3971,7942,-3971,1,0.9821913937608177,B
3972,7944,-3972,1,0.055925648392090355,B
3973,7946,-3973,1,0.02796719923263913,B
3974,7948,-3974,1,0.27105536115419426,B
3976,7952,-3976,1,0.5771046957779797,B
3978,7956,-3978,1,0.7233718981323944,B
3979,7958,-3979,1,0.9016672461422476,B
3980,7960,-3980,1,0.19912102766777418,B
3982,7964,-3982,1,0.5444209174652138,B
3985,7970,-3985,1,0.8354639724446146,B
3988,7976,-3988,1,0.508505983873194,B
3989,7978,-3989,1,0.024572336378764104,B
3990,7980,-3990,1,0.6700695234352071,B
3991,7982,-3991,1,0.6769872835414075,B
3992,7984,-3992,1,0.42898449330233335,B
3993,7986,-3993,1,0.5322690290274968,B
3994,7988,-3994,1,0.609500126501245,B
3996,7992,-3996,1,0.6327786291040557,B
3997,7994,-3997,1,0.024227684021382423,B
3998,7996,-3998,1,0.9952955128415961,B
3999,7998,-3999,1,0.6451045397549022,B
4000,8000,-4000,1,0.0014818955184310312,B
4001,8002,-4001,1,0.6207524794585235,B
4002,8004,-4002,1,0.09761214446611921,B
4003,8006,-4003,1,0.6749427310246203,B
4004,8008,-4004,1,0.911873828134932,B
4005,8010,-4005,1,0.8420104489720648,B
4006,8012,-4006,1,0.2658842231999322,B
4008,8016,-4008,1,0.5724071941683024,B
4010,8020,-4010,1,0.4263813608987368,B
4014,8028,-4014,1,0.26471669571452927,B
4015,8030,-4015,1,0.3213585893081471,B
4016,8032,-4016,1,0.2814376866287718,B
4017,8034,-4017,1,0.8286106927725003,B
4018,8036,-4018,1,0.830818477849235,B
4019,8038,-4019,1,0.21814323395257496,B
4020,8040,-4020,1,0.22087158809492458,B
4021,8042,-4021,1,0.9085187113516004,B
4022,8044,-4022,1,0.6181624139789036,B
4024,8048,-4024,1,0.8960196484545897,B
4025,8050,-4025,1,0.4126070614913101,B
4026,8052,-4026,1,0.21990814694668426,B
4027,8054,-4027,1,0.7273093368211748,B
4028,8056,-4028,1,0.5398460105169727,B
4029,8058,-4029,1,0.34014825048693,B
4031,8062,-4031,1,0.5429462966320481,B
4032,8064,-4032,1,0.4016427179049843,B
4033,8066,-4033,1,0.7359784052513333,B
4034,8068,-4034,1,0.42404197265050825,B
4036,8072,-4036,1,0.7991152722220719,B
4038,8076,-4038,1,0.03197530321012998,B
4039,8078,-4039,1,0.36284613975519875,B
4041,8082,-4041,1,0.36879841763139265,B
4042,8084,-4042,1,0.17526758346824267,B
4043,8086,-4043,1,0.3003455055330001,B
4046,8092,-4046,1,0.38103356713731906,B
4048,8096,-4048,1,0.07972431764928822,B
4049,8098,-4049,1,0.48697517217276576,B
4050,8100,-4050,1,0.6810116607380219,B
4051,8102,-4051,1,0.9623451737095934,B
4052,8104,-4052,1,0.28448897892526204,B
4054,8108,-4054,1,0.614365232028708,B
4055,8110,-4055,1,0.7619315553776694,B
4063,8126,-4063,1,0.3975165932552023,B
4065,8130,-4065,1,0.7821062804632335,B
4066,8132,-4066,1,0.014767115730531022,B
4067,8134,-4067,1,0.7621275201097069,B
4068,8136,-4068,1,0.4939099264528005,B
4069,8138,-4069,1,0.06787637546616176,B
4070,8140,-4070,1,0.32536626270756897,B
4071,8142,-4071,1,0.3622573191490944,B
4072,8144,-4072,1,0.023617582199298437,B
4074,8148,-4074,1,0.38260168504880554,B
